query_id,query,url,organic_rank,domain_rating,page_authority,word_count,has_schema,num_lists_tables,has_faq,query_url_similarity,passage_match_score,content_freshness_days,num_entities_matched,readability_score,is_https,domain_citation_rate,is_forum,is_video,content_type,cited
q0010,google business profile optimization,https://example0010.com/page-8,20,67.2,60.7,1151,0,0,0,0.6,0.592,1322,6,45.5,1,0.464,0,0,commercial,0
q0010,google business profile optimization,https://example0010.com/page-9,6,51.9,56.1,1725,1,4,0,0.786,0.722,931,9,74.4,1,0.258,0,0,commercial,1
q0011,espresso grind size guide,https://example0011.com/page-0,2,75.7,77.0,2016,1,2,0,0.802,0.932,42,11,58.7,1,0.309,0,0,commercial,0
q0011,espresso grind size guide,https://example0011.com/page-1,17,74.9,77.9,1921,0,1,1,0.54,0.07,51,8,51.6,1,0.441,0,0,commercial,0
q0011,espresso grind size guide,https://example0011.com/page-2,6,88.7,90.7,788,0,5,1,0.991,1.0,37,13,59.7,1,0.298,0,0,informational,0
q0011,espresso grind size guide,https://example0011.com/page-3,16,35.3,33.2,617,0,1,1,0.556,0.942,48,11,43.5,1,0.019,0,1,informational,0
q0011,espresso grind size guide,https://example0011.com/page-4,12,39.3,41.6,1040,0,1,0,0.459,0.232,49,5,50.7,1,0.21,1,0,informational,0
q0011,espresso grind size guide,https://example0011.com/page-5,17,56.9,64.9,1618,0,4,0,0.552,0.516,42,7,81.3,1,0.387,0,0,informational,0
q0011,espresso grind size guide,https://example0011.com/page-6,13,36.5,35.7,1672,0,1,0,0.261,0.26,50,1,56.5,1,0.199,0,0,informational,0
q0011,espresso grind size guide,https://example0011.com/page-7,5,68.0,70.6,1901,0,3,1,0.598,0.529,42,9,71.9,1,0.295,0,0,commercial,0
q0011,espresso grind size guide,https://example0011.com/page-8,9,64.0,62.5,2192,1,2,0,0.666,0.822,47,3,30.6,1,0.157,0,0,informational,0
q0011,espresso grind size guide,https://example0011.com/page-9,1,56.1,51.0,2526,1,3,1,0.775,0.846,38,12,72.4,1,0.311,1,0,informational,1
q0011,espresso grind size guide,https://example0011.com/page-10,14,77.8,82.0,1206,1,3,0,0.646,0.669,41,3,61.9,1,0.414,0,0,transactional,0
q0011,espresso grind size guide,https://example0011.com/page-11,22,58.9,54.5,1494,0,2,1,0.315,0.434,52,6,51.7,1,0.143,0,0,informational,0
q0011,espresso grind size guide,https://example0011.com/page-12,10,63.9,67.0,1264,0,6,1,0.695,0.698,40,5,66.7,1,0.396,0,0,informational,0
q0011,espresso grind size guide,https://example0011.com/page-13,9,57.4,57.7,1413,0,4,1,0.653,1.0,47,8,54.5,1,0.341,0,0,informational,0
q0011,espresso grind size guide,https://example0011.com/page-14,10,56.9,54.5,2188,1,2,1,0.843,0.866,34,12,42.8,1,0.368,0,0,informational,1
q0011,espresso grind size guide,https://example0011.com/page-15,11,55.6,52.9,150,0,3,1,0.552,0.581,47,10,71.5,1,0.319,1,0,informational,0
q0011,espresso grind size guide,https://example0011.com/page-16,7,68.1,64.0,3164,1,9,0,0.542,0.285,42,8,66.5,1,0.375,0,0,commercial,0
q0012,how to get cited in ai overviews,https://example0012.com/page-0,7,89.7,78.0,2980,1,6,1,1.0,1.0,260,14,55.7,1,0.412,0,0,commercial,1
q0012,how to get cited in ai overviews,https://example0012.com/page-1,4,69.8,75.7,1691,1,3,1,0.5,0.1,286,4,79.7,0,0.121,1,1,informational,1
q0012,how to get cited in ai overviews,https://example0012.com/page-2,12,54.4,54.3,1387,0,2,0,0.468,0.458,360,5,64.1,1,0.181,0,0,informational,0
q0012,how to get cited in ai overviews,https://example0012.com/page-3,7,49.0,40.5,2194,0,4,1,0.493,0.806,318,11,60.2,1,0.249,0,0,informational,0
q0012,how to get cited in ai overviews,https://example0012.com/page-4,4,69.2,52.5,738,1,2,1,0.654,0.853,350,9,68.3,1,0.394,0,0,commercial,1
q0012,how to get cited in ai overviews,https://example0012.com/page-5,12,77.2,76.1,1660,1,0,0,0.713,0.436,294,16,65.0,1,0.204,0,0,informational,0
q0012,how to get cited in ai overviews,https://example0012.com/page-6,12,71.7,83.3,1181,1,1,0,0.415,0.368,368,6,63.8,0,0.306,0,0,commercial,0
q0012,how to get cited in ai overviews,https://example0012.com/page-7,12,51.4,64.8,1317,0,2,0,0.47,0.29,379,10,48.5,1,0.336,0,0,informational,0
q0012,how to get cited in ai overviews,https://example0012.com/page-8,8,57.7,60.5,2032,0,2,1,0.472,0.729,353,6,85.2,1,0.165,0,0,informational,0
q0012,how to get cited in ai overviews,https://example0012.com/page-9,4,77.2,92.9,2211,1,5,0,0.921,0.957,276,11,59.4,1,0.377,0,0,informational,1
q0012,how to get cited in ai overviews,https://example0012.com/page-10,24,61.5,61.1,880,0,0,0,0.488,0.372,395,9,75.8,1,0.301,1,0,informational,0
q0013,topical authority explained,https://example0013.com/page-0,9,98.0,95.2,1537,1,6,0,0.545,0.576,50,8,49.9,1,0.423,0,0,informational,0
q0013,topical authority explained,https://example0013.com/page-1,16,78.3,92.1,1479,0,3,1,0.465,0.63,55,10,39.8,1,0.338,0,1,transactional,0
q0013,topical authority explained,https://example0013.com/page-2,3,90.5,95.8,1637,1,7,1,0.862,1.0,38,13,61.1,1,0.287,0,0,informational,1
q0013,topical authority explained,https://example0013.com/page-3,23,59.6,55.1,1500,1,2,0,0.479,0.535,58,5,41.9,1,0.34,0,0,informational,0
q0013,topical authority explained,https://example0013.com/page-4,9,78.1,77.6,2278,0,7,1,0.508,0.699,43,7,59.2,1,0.417,0,0,informational,0
q0013,topical authority explained,https://example0013.com/page-5,19,46.7,46.5,1368,0,5,1,0.347,0.0,56,8,69.1,1,0.321,0,0,informational,0
q0013,topical authority explained,https://example0013.com/page-6,22,42.9,36.7,1350,0,2,0,0.447,0.403,53,5,57.5,1,0.187,1,0,transactional,0
q0013,topical authority explained,https://example0013.com/page-7,16,49.0,42.9,1426,0,4,0,0.425,0.379,56,9,64.7,1,0.243,0,0,transactional,0
q0013,topical authority explained,https://example0013.com/page-8,16,53.9,61.9,1408,0,4,1,0.518,0.691,60,4,49.9,0,0.263,0,0,informational,0
q0013,topical authority explained,https://example0013.com/page-9,19,29.5,26.1,375,0,1,1,0.498,0.734,60,15,59.4,0,0.303,0,0,informational,0
q0013,topical authority explained,https://example0013.com/page-10,10,53.5,44.7,1815,1,1,0,0.666,0.448,55,12,83.7,1,0.037,0,0,informational,0
q0013,topical authority explained,https://example0013.com/page-11,10,63.1,62.7,1402,1,2,0,0.703,0.915,51,12,58.7,1,0.226,0,1,informational,0
q0013,topical authority explained,https://example0013.com/page-12,4,70.0,70.9,2577,1,5,0,0.823,0.647,46,12,69.9,1,0.33,0,0,informational,0
q0013,topical authority explained,https://example0013.com/page-13,15,51.0,35.2,1868,1,2,0,0.597,0.426,56,14,41.4,1,0.167,0,0,informational,0
q0014,entity based seo,https://example0014.com/page-0,19,41.8,36.1,1517,0,1,0,0.518,0.458,150,5,47.3,1,0.203,0,0,informational,0
q0014,entity based seo,https://example0014.com/page-1,9,46.0,44.5,2367,0,1,0,0.796,0.737,115,11,62.2,1,0.368,0,0,informational,0
q0014,entity based seo,https://example0014.com/page-2,23,48.8,29.9,1748,1,3,0,0.444,0.467,143,9,63.6,1,0.251,0,0,transactional,0
q0014,entity based seo,https://example0014.com/page-3,12,52.3,66.1,2325,0,1,0,0.263,0.163,157,5,45.8,1,0.227,0,0,commercial,0
q0014,entity based seo,https://example0014.com/page-4,18,63.1,61.4,1884,0,3,0,0.565,0.787,132,9,64.4,1,0.266,0,0,informational,0
q0014,entity based seo,https://example0014.com/page-5,5,84.5,88.2,2944,1,5,1,0.721,0.794,116,7,61.7,1,0.291,0,1,informational,1
q0014,entity based seo,https://example0014.com/page-6,15,75.6,87.3,1902,0,3,1,0.264,0.143,149,2,54.7,1,0.397,0,0,commercial,0
q0014,entity based seo,https://example0014.com/page-7,2,80.0,82.4,699,1,2,0,0.567,0.581,114,11,65.3,1,0.304,0,0,transactional,0
q0014,entity based seo,https://example0014.com/page-8,9,75.0,86.6,3068,1,2,1,0.431,0.45,138,5,60.9,1,0.438,0,0,informational,0
q0014,entity based seo,https://example0014.com/page-9,13,72.2,62.3,1261,0,2,1,0.55,0.732,129,9,63.7,1,0.235,0,0,informational,0
q0014,entity based seo,https://example0014.com/page-10,9,79.5,98.7,2412,1,2,0,0.433,0.343,137,5,53.1,1,0.378,0,1,commercial,0
q0014,entity based seo,https://example0014.com/page-11,6,100.0,100.0,1966,1,4,0,0.851,0.966,100,14,60.8,1,0.542,0,0,transactional,0
q0014,entity based seo,https://example0014.com/page-12,8,74.3,75.9,2238,1,0,1,0.38,0.387,129,2,60.3,0,0.175,0,0,transactional,0
q0014,entity based seo,https://example0014.com/page-13,1,81.1,92.5,1409,0,6,1,0.506,0.73,111,8,64.8,1,0.536,0,1,informational,1
q0014,entity based seo,https://example0014.com/page-14,4,70.2,60.9,2198,0,4,0,0.656,0.849,111,7,60.1,1,0.297,0,0,informational,0
q0014,entity based seo,https://example0014.com/page-15,10,66.8,64.5,1550,1,4,1,0.608,0.637,121,10,67.2,1,0.328,0,0,informational,0
q0014,entity based seo,https://example0014.com/page-16,14,51.5,63.1,2386,1,3,0,0.308,0.268,143,2,37.2,1,0.302,0,0,informational,0
q0014,entity based seo,https://example0014.com/page-17,14,65.3,50.3,1752,1,0,1,0.437,0.513,139,6,51.0,1,0.369,0,0,transactional,0
q0015,schema markup for local business,https://example0015.com/page-0,3,81.4,82.6,2859,0,5,1,0.624,0.504,10,12,73.9,1,0.165,0,0,transactional,0
q0015,schema markup for local business,https://example0015.com/page-1,11,82.1,88.4,1890,1,4,0,0.774,0.662,13,13,55.1,1,0.408,0,0,commercial,0
q0015,schema markup for local business,https://example0015.com/page-2,1,64.0,65.6,2055,0,1,1,0.642,0.526,12,6,71.5,1,0.341,1,0,informational,1
q0015,schema markup for local business,https://example0015.com/page-3,13,48.4,51.4,3320,0,3,1,0.515,0.661,14,11,34.6,1,0.282,0,0,transactional,1
q0015,schema markup for local business,https://example0015.com/page-4,17,52.6,47.6,1581,0,2,0,0.392,0.21,15,4,63.4,1,0.219,0,0,transactional,0
q0015,schema markup for local business,https://example0015.com/page-5,7,79.1,74.0,1090,1,4,1,0.508,0.553,11,4,36.6,1,0.485,0,0,commercial,1
q0015,schema markup for local business,https://example0015.com/page-6,19,52.6,62.4,1296,0,4,1,0.581,0.605,15,4,55.8,1,0.224,0,0,commercial,0
q0015,schema markup for local business,https://example0015.com/page-7,8,79.2,84.3,1102,1,3,0,0.36,0.504,12,6,73.4,1,0.401,0,1,informational,0
q0015,schema markup for local business,https://example0015.com/page-8,18,37.6,29.5,1013,1,2,1,0.311,0.291,16,4,63.3,1,0.248,0,1,transactional,0
q0015,schema markup for local business,https://example0015.com/page-9,1,74.3,75.8,1586,0,3,0,0.692,0.811,11,9,49.9,1,0.485,0,0,informational,1
q0015,schema markup for local business,https://example0015.com/page-10,17,55.4,36.4,961,1,2,0,0.44,0.415,16,11,42.8,1,0.246,0,0,commercial,0
q0015,schema markup for local business,https://example0015.com/page-11,2,65.7,61.2,939,1,5,0,0.582,0.647,12,11,56.3,1,0.261,0,0,informational,1
q0015,schema markup for local business,https://example0015.com/page-12,2,75.3,83.0,2611,1,3,0,0.383,0.157,13,6,64.8,1,0.232,0,1,informational,0
q0016,how to descale an espresso machine,https://example0016.com/page-0,10,59.4,66.2,1858,1,3,0,0.628,0.646,335,10,54.3,1,0.427,0,0,informational,0
q0016,how to descale an espresso machine,https://example0016.com/page-1,17,76.4,76.9,2067,0,5,0,0.652,0.739,318,10,52.4,1,0.313,0,0,informational,0
q0016,how to descale an espresso machine,https://example0016.com/page-2,14,48.4,60.5,1449,0,2,0,0.252,0.592,379,6,73.5,1,0.112,0,0,informational,0
q0016,how to descale an espresso machine,https://example0016.com/page-3,1,74.5,65.3,1786,1,7,0,0.588,0.585,266,7,47.9,1,0.42,0,1,informational,1
q0016,how to descale an espresso machine,https://example0016.com/page-4,10,65.3,53.5,942,1,5,0,0.384,0.551,279,8,80.2,1,0.253,1,0,commercial,0
q0016,how to descale an espresso machine,https://example0016.com/page-5,18,47.8,42.8,1623,0,1,0,0.457,0.332,392,9,71.9,1,0.328,1,0,informational,0
q0016,how to descale an espresso machine,https://example0016.com/page-6,17,75.2,64.1,1713,0,0,1,0.589,0.338,304,9,73.4,1,0.292,0,0,commercial,0
q0016,how to descale an espresso machine,https://example0016.com/page-7,11,54.4,43.3,1275,1,3,1,0.51,0.457,338,8,52.1,1,0.224,0,1,commercial,0
q0016,how to descale an espresso machine,https://example0016.com/page-8,20,58.9,63.9,2140,1,1,1,0.243,0.004,369,4,48.1,1,0.313,0,0,informational,0
q0016,how to descale an espresso machine,https://example0016.com/page-9,18,47.0,46.9,607,1,3,0,0.365,0.367,351,6,56.9,1,0.285,0,0,informational,0
q0016,how to descale an espresso machine,https://example0016.com/page-10,12,65.3,61.5,2438,0,3,0,0.432,0.315,353,7,43.7,1,0.373,0,0,informational,0
q0016,how to descale an espresso machine,https://example0016.com/page-11,6,60.9,57.8,1701,1,2,1,0.555,0.262,298,7,52.0,1,0.286,0,0,informational,0
q0017,best home espresso machine 2026,https://example0017.com/page-0,10,75.7,74.4,2414,0,4,1,0.567,0.596,636,5,82.7,1,0.46,0,0,informational,0
q0017,best home espresso machine 2026,https://example0017.com/page-1,22,36.4,34.1,1189,1,1,0,0.426,0.467,798,3,63.3,1,0.101,0,0,informational,0
q0017,best home espresso machine 2026,https://example0017.com/page-2,14,50.5,47.1,910,0,4,0,0.457,0.224,738,13,76.0,1,0.225,0,0,informational,1
q0017,best home espresso machine 2026,https://example0017.com/page-3,11,60.5,62.4,1332,1,4,0,0.685,0.723,732,14,56.0,0,0.345,0,0,transactional,1
q0017,best home espresso machine 2026,https://example0017.com/page-4,14,64.2,67.5,1938,1,1,1,0.498,0.492,736,5,51.3,1,0.345,0,1,informational,0
q0017,best home espresso machine 2026,https://example0017.com/page-5,8,57.8,59.4,1759,0,4,0,0.544,0.563,734,3,57.5,1,0.318,0,0,commercial,0
q0017,best home espresso machine 2026,https://example0017.com/page-6,9,79.6,70.2,2153,0,6,0,0.814,0.819,556,14,52.9,1,0.589,0,0,informational,1
q0017,best home espresso machine 2026,https://example0017.com/page-7,17,52.6,44.6,1220,0,1,0,0.344,0.383,809,5,63.3,1,0.309,0,0,informational,0
q0018,dual boiler vs heat exchanger,https://example0018.com/page-0,1,74.1,86.0,1809,1,2,0,0.731,0.746,92,8,71.6,1,0.308,0,0,transactional,1
q0018,dual boiler vs heat exchanger,https://example0018.com/page-1,7,63.3,69.8,1410,0,3,1,0.578,0.492,106,7,63.5,1,0.478,0,1,commercial,0
q0018,dual boiler vs heat exchanger,https://example0018.com/page-2,2,71.0,71.2,2571,0,14,1,0.961,1.0,87,14,49.4,1,0.342,0,0,commercial,1
q0018,dual boiler vs heat exchanger,https://example0018.com/page-3,2,54.4,56.1,2564,1,8,1,0.701,1.0,91,7,51.1,1,0.413,1,0,informational,1
q0018,dual boiler vs heat exchanger,https://example0018.com/page-4,18,59.4,53.4,1181,1,1,0,0.483,0.664,124,8,49.8,1,0.304,0,0,informational,0
q0018,dual boiler vs heat exchanger,https://example0018.com/page-5,7,81.2,69.7,1588,0,2,1,0.792,0.838,124,7,33.7,1,0.395,0,0,informational,1
q0018,dual boiler vs heat exchanger,https://example0018.com/page-6,10,55.3,46.3,583,1,2,0,0.387,0.515,135,7,73.7,1,0.247,0,0,informational,0
q0018,dual boiler vs heat exchanger,https://example0018.com/page-7,14,64.3,64.7,913,0,2,0,0.556,0.425,124,9,63.6,1,0.383,0,0,commercial,0
q0018,dual boiler vs heat exchanger,https://example0018.com/page-8,11,58.5,56.1,1689,0,3,0,0.658,0.619,112,7,61.5,1,0.392,0,0,informational,0
q0018,dual boiler vs heat exchanger,https://example0018.com/page-9,13,59.7,47.9,1615,1,5,0,0.658,0.8,114,12,35.3,1,0.206,0,1,informational,1
q0018,dual boiler vs heat exchanger,https://example0018.com/page-10,14,65.3,65.0,810,1,0,0,0.49,0.713,129,4,36.3,1,0.283,0,0,commercial,0
q0018,dual boiler vs heat exchanger,https://example0018.com/page-11,7,87.4,84.8,1182,0,3,0,0.602,0.486,113,7,61.8,1,0.473,0,0,informational,1
q0019,what is a verkehrswert,https://example0019.com/page-0,12,51.2,56.9,1682,0,5,1,0.535,0.738,54,7,48.1,1,0.324,0,0,transactional,0
q0019,what is a verkehrswert,https://example0019.com/page-1,7,46.5,51.1,771,1,3,0,0.348,0.172,54,5,72.9,1,0.277,0,0,commercial,0
q0019,what is a verkehrswert,https://example0019.com/page-2,7,71.4,81.5,2122,1,6,0,0.837,0.459,39,12,28.0,1,0.202,0,0,commercial,0
q0019,what is a verkehrswert,https://example0019.com/page-3,9,54.6,61.7,636,0,0,0,0.48,0.469,55,8,53.6,1,0.103,0,0,informational,1
q0019,what is a verkehrswert,https://example0019.com/page-4,11,40.6,51.0,1333,0,1,0,0.39,0.558,57,7,57.4,1,0.296,0,0,commercial,0
q0019,what is a verkehrswert,https://example0019.com/page-5,12,84.5,83.6,963,1,5,1,0.572,0.811,47,5,54.8,1,0.374,0,0,informational,1
q0019,what is a verkehrswert,https://example0019.com/page-6,21,58.1,51.2,691,1,3,1,0.357,0.227,57,6,68.1,1,0.18,0,0,transactional,0
q0019,what is a verkehrswert,https://example0019.com/page-7,12,80.4,97.2,2499,0,3,1,0.63,0.892,52,5,74.6,1,0.355,1,0,transactional,1
q0019,what is a verkehrswert,https://example0019.com/page-8,6,75.8,63.6,1973,1,5,1,0.589,0.255,39,10,50.3,1,0.382,0,1,informational,0
q0019,what is a verkehrswert,https://example0019.com/page-9,5,73.0,61.6,2103,1,6,1,0.663,0.608,37,11,93.1,1,0.335,0,0,transactional,0
q0019,what is a verkehrswert,https://example0019.com/page-10,16,73.4,77.9,156,1,3,1,0.401,0.339,57,7,40.6,1,0.219,0,0,transactional,0
q0019,what is a verkehrswert,https://example0019.com/page-11,13,44.2,57.2,979,1,1,0,0.62,0.793,58,11,72.7,1,0.377,0,0,informational,0
q0019,what is a verkehrswert,https://example0019.com/page-12,7,72.4,73.9,2141,1,6,0,0.846,1.0,41,11,67.9,1,0.42,1,0,informational,0
q0019,what is a verkehrswert,https://example0019.com/page-13,4,90.2,98.2,2138,1,4,0,0.61,0.753,36,15,62.6,1,0.384,0,1,informational,0
q0019,what is a verkehrswert,https://example0019.com/page-14,16,45.0,29.0,241,1,3,0,0.697,0.495,52,11,55.6,1,0.206,0,0,informational,0
q0020,immobilienbewertung kostenlos,https://example0020.com/page-0,12,82.9,75.2,422,0,3,0,0.433,0.629,80,6,82.1,1,0.472,0,0,informational,0
q0020,immobilienbewertung kostenlos,https://example0020.com/page-1,13,61.2,55.5,1563,1,1,0,0.408,0.509,81,4,73.5,1,0.241,0,0,transactional,0
q0020,immobilienbewertung kostenlos,https://example0020.com/page-2,16,69.1,69.0,497,0,3,0,0.474,0.411,81,7,45.7,1,0.305,0,0,commercial,0
q0020,immobilienbewertung kostenlos,https://example0020.com/page-3,19,58.0,51.2,1762,0,1,1,0.55,0.64,88,3,60.0,1,0.178,0,0,informational,0
q0020,immobilienbewertung kostenlos,https://example0020.com/page-4,12,58.2,65.3,1274,1,2,0,0.5,0.448,85,7,36.1,1,0.252,0,0,informational,0
q0020,immobilienbewertung kostenlos,https://example0020.com/page-5,2,78.8,74.5,3041,1,4,0,0.744,0.988,60,9,78.0,1,0.571,1,0,commercial,1
q0020,immobilienbewertung kostenlos,https://example0020.com/page-6,2,90.5,95.7,2624,1,1,1,0.612,0.673,57,7,48.4,1,0.474,0,1,informational,1
q0020,immobilienbewertung kostenlos,https://example0020.com/page-7,17,65.8,55.2,838,0,2,1,0.365,0.405,82,11,49.9,1,0.292,0,1,commercial,0
q0020,immobilienbewertung kostenlos,https://example0020.com/page-8,4,71.1,56.6,503,1,1,0,0.483,0.502,70,9,63.6,1,0.285,0,0,informational,0
q0020,immobilienbewertung kostenlos,https://example0020.com/page-9,17,59.4,57.6,1259,0,1,1,0.791,1.0,71,8,68.9,1,0.284,0,0,informational,0
q0020,immobilienbewertung kostenlos,https://example0020.com/page-10,7,68.7,56.1,896,0,5,0,0.652,0.437,75,6,59.0,1,0.335,0,0,informational,0
q0020,immobilienbewertung kostenlos,https://example0020.com/page-11,13,57.2,69.3,2588,1,0,0,0.409,0.685,81,5,78.1,1,0.245,0,0,commercial,0
q0020,immobilienbewertung kostenlos,https://example0020.com/page-12,1,70.9,58.6,1859,0,5,0,0.652,0.624,63,7,74.8,1,0.376,0,0,transactional,1
q0020,immobilienbewertung kostenlos,https://example0020.com/page-13,9,88.2,79.9,2009,1,2,0,0.389,0.178,83,7,66.9,1,0.327,0,0,transactional,0
q0020,immobilienbewertung kostenlos,https://example0020.com/page-14,5,49.3,52.6,1541,0,0,1,0.528,0.415,71,4,48.8,1,0.17,1,0,informational,0
q0020,immobilienbewertung kostenlos,https://example0020.com/page-15,1,95.1,90.4,1961,1,7,0,0.888,0.64,53,11,89.9,1,0.46,0,0,commercial,1
q0020,immobilienbewertung kostenlos,https://example0020.com/page-16,5,62.1,49.9,1797,0,5,0,0.658,0.756,65,9,55.6,1,0.205,0,0,informational,0
q0020,immobilienbewertung kostenlos,https://example0020.com/page-17,4,71.0,87.3,2413,0,3,0,0.905,0.749,69,12,85.0,0,0.392,1,0,informational,0
